ncontrato,ncat,regist,cuotamensual,opcionmoneda,,
00206,14404321,A8R-780,26.7,1,,
00206,14404846,A8R-780,26.7,1,,
00206,14406115,A8R-780,26.7,1,,
00192,14404324,D9S-878,31.5,1,,
00262,201811821,ADZ-744,28,1,,
00262,201748845,ADZ-744,28,1,,
00262,201752139,ADZ-744,28,1,,
00262,201808060,ADZ-744,28,1,,
00262,201734725,ADZ-744,28,1,,
00262,201738955,ADZ-744,28,1,,
00262,201746322,ADZ-744,28,1,,
00262,201719476,ADZ-744,28,1,,
00262,201722715,ADZ-744,28,1,,
00262,201728630,ADZ-744,28,1,,
00247,201707114,ADZ-744,35,1,,
00247,201711986,ADZ-744,35,1,,
00247,201714769,ADZ-744,35,1,,
00247,16420923,ADZ-744,35,1,,
00247,16423797,ADZ-744,35,1,,
00247,201705323,ADZ-744,35,1,,
00247,16411329,ADZ-744,35,1,,
00247,16414642,ADZ-744,35,1,,
00247,16418416,ADZ-744,35,1,,
00247,15414979,ADZ-744,35,1,,
00247,15417266,ADZ-744,35,1,,
00247,16407242,ADZ-744,35,1,,
00227,15409872,ADZ-744,24.17,1,,
00227,15411116,ADZ-744,24.17,1,,
00227,15413059,ADZ-744,24.17,1,,
00227,15405165,ADZ-744,24.17,1,,
00227,15406255,ADZ-744,24.17,1,,
00227,15408523,ADZ-744,24.17,1,,
00227,15401915,ADZ-744,24.17,1,,
00227,15402859,ADZ-744,24.17,1,,
00227,15403760,ADZ-744,24.17,1,,
00227,14415663,ADZ-744,24.17,1,,
00227,14416417,ADZ-744,24.17,1,,
00227,15400636,ADZ-744,24.17,1,,
00205,14411798,ADZ-744,25.88,1,,
00205,14412909,ADZ-744,25.88,1,,
00205,14413912,ADZ-744,25.88,1,,
00205,14407929,ADZ-744,25.88,1,,
00205,14409458,ADZ-744,25.88,1,,
00205,14410905,ADZ-744,25.88,1,,
00205,14404422,ADZ-744,25.88,1,,
00205,14405462,ADZ-744,25.88,1,,
00205,14406977,ADZ-744,25.88,1,,
00197,14408414,W2E-743,27,1,,
00197,14404431,W2E-743,27,1,,
00197,14405493,W2E-743,27,1,,
00197,14407015,W2E-743,27,1,,
00192,14404474,UQ-6533,31.5,1,,
00219,14405390,UQ-6533,31.5,1,,
00219,14406779,UQ-6533,31.5,1,,
00192,14404475,A9L-755,31.5,1,,
00198,14406086,A9L-755,31.5,1,,
00192,14404483,B4I-733,27,1,,
00192,14404484,A3Y-732,27,1,,
00208,14404525,B3W-799,26.33,1,,
00208,14406054,B3W-799,26.33,1,,
00192,14404528,B2G-783,31.5,1,,
00217,14413333,B2G-783,31.5,1,,
00217,14414475,B2G-783,31.5,1,,
00266,201751651,AEZ-763,29.17,1,,
00266,201806858,AEZ-763,29.17,1,,
00266,201811621,AEZ-763,29.17,1,,
00266,201738122,AEZ-763,29.17,1,,
00266,201746220,AEZ-763,29.17,1,,
00266,201747472,AEZ-763,29.17,1,,
00254,201722624,AEZ-763,29.17,1,,
00254,201726805,AEZ-763,29.17,1,,
00266,201733024,AEZ-763,29.17,1,,
00254,201710178,AEZ-763,29.17,1,,
00254,201714595,AEZ-763,29.17,1,,
00254,201718767,AEZ-763,29.17,1,,
00254,16420730,AEZ-763,29.17,1,,
00254,16423381,AEZ-763,29.17,1,,
00254,201707027,AEZ-763,29.17,1,,
00254,16410040,AEZ-763,29.17,1,,
00254,16413340,AEZ-763,29.17,1,,
00254,16418180,AEZ-763,29.17,1,,
00235,15414844,AEZ-763,29.17,1,,
00235,15417171,AEZ-763,29.17,1,,
00235,16405931,AEZ-763,29.17,1,,
00235,15409656,AEZ-763,29.17,1,,
00235,15410820,AEZ-763,29.17,1,,
00235,15412642,AEZ-763,29.17,1,,
00235,15404867,AEZ-763,29.17,1,,
00235,15406016,AEZ-763,29.17,1,,
00235,15407683,AEZ-763,29.17,1,,
00235,15401627,AEZ-763,29.17,1,,
00235,15402576,AEZ-763,29.17,1,,
00235,15403608,AEZ-763,29.17,1,,
00216,14415113,AEZ-763,26,1,,
00216,14416292,AEZ-763,26,1,,
00216,14416949,AEZ-763,26,1,,
00216,14411738,AEZ-763,26,1,,
00216,14412649,AEZ-763,26,1,,
00216,14413780,AEZ-763,26,1,,
00216,14407792,AEZ-763,26,1,,
00216,14409083,AEZ-763,26,1,,
00216,14410584,AEZ-763,26,1,,
00216,14404751,AEZ-763,26,1,,
00216,14405282,AEZ-763,26,1,,
00216,14406674,AEZ-763,26,1,,
00198,14408693,VP-1505,31.5,1,,
00198,14404924,VP-1505,31.5,1,,
00198,14406085,VP-1505,31.5,1,,
00198,14407814,VP-1505,31.5,1,,
00198,14404925,F6E-751,31.5,1,,
00198,14404926,F6D-381,31.5,1,,
00198,14404927,A5I-737,31.5,1,,
00218,14408710,RGP-662,23.33,1,,
00218,14404955,RGP-662,23.33,1,,
00218,14406168,RGP-662,23.33,1,,
00218,14407584,RGP-662,23.33,1,,
00218,14408711,A0U-745,23.33,1,,
00218,14404956,A0U-745,23.33,1,,
00218,14406169,A0U-745,23.33,1,,
00218,14407585,A0U-745,23.33,1,,
00218,14412205,B1G-716,23.33,1,,
00218,14408712,B1G-716,23.33,1,,
00218,14409860,B1G-716,23.33,1,,
00218,14411478,B1G-716,23.33,1,,
00218,14404957,B1G-716,23.33,1,,
00218,14406170,B1G-716,23.33,1,,
00218,14407586,B1G-716,23.33,1,,
00237,15402484,C2C-701,23.33,1,,
00218,14404958,C2C-701,23.33,1,,
00218,14406171,C2C-701,23.33,1,,
00218,14407587,C2C-701,23.33,1,,
00218,14416162,A9C-775,23.33,1,,
00218,14416747,A9C-775,23.33,1,,
00218,15401183,A9C-775,23.33,1,,
00218,14412206,A9C-775,23.33,1,,
00218,14413276,A9C-775,23.33,1,,
00218,14414476,A9C-775,23.33,1,,
00218,14408713,A9C-775,23.33,1,,
00218,14409861,A9C-775,23.33,1,,
00218,14411479,A9C-775,23.33,1,,
00218,14404959,A9C-775,23.33,1,,
00218,14406172,A9C-775,23.33,1,,
00218,14407588,A9C-775,23.33,1,,
00237,16405271,D5V-764,23.33,1,,
00237,16409471,D5V-764,23.33,1,,
00237,15411741,D5V-764,140,1,,
00237,15414020,D5V-764,23.33,1,,
00237,15415995,D5V-764,23.33,1,,
00218,15401192,D5V-764,0,1,,
00237,15402486,D5V-764,23.33,1,,
00237,15403325,D5V-764,23.33,1,,
00218,14416163,D5V-764,23.33,1,,
00218,14416748,D5V-764,23.33,1,,
00218,15401184,D5V-764,23.33,1,,
00218,14412207,D5V-764,23.33,1,,
00218,14413277,D5V-764,23.33,1,,
00218,14414477,D5V-764,23.33,1,,
00218,14408714,D5V-764,23.33,1,,
00218,14409862,D5V-764,23.33,1,,
00218,14411480,D5V-764,23.33,1,,
00218,14404960,D5V-764,23.33,1,,
00218,14406173,D5V-764,23.33,1,,
00218,14407589,D5V-764,23.33,1,,
00218,14416164,RF-7285,23.33,1,,
00218,14416749,RF-7285,23.33,1,,
00218,15401185,RF-7285,23.33,1,,
00218,14412208,RF-7285,23.33,1,,
00218,14413278,RF-7285,23.33,1,,
00218,14414478,RF-7285,23.33,1,,
00218,14408715,RF-7285,23.33,1,,
00218,14409863,RF-7285,23.33,1,,
00218,14411481,RF-7285,23.33,1,,
00218,14404961,RF-7285,23.33,1,,
00218,14406174,RF-7285,23.33,1,,
00218,14407590,RF-7285,23.33,1,,
00262,201811822,AFZ-753,28,1,,
00262,201748846,AFZ-753,28,1,,
00262,201752140,AFZ-753,28,1,,
00262,201808061,AFZ-753,28,1,,
00262,201734726,AFZ-753,28,1,,
00262,201738956,AFZ-753,28,1,,
00262,201746323,AFZ-753,28,1,,
00262,201719477,AFZ-753,28,1,,
00262,201722716,AFZ-753,28,1,,
00262,201728631,AFZ-753,28,1,,
00247,201707115,AFZ-753,35,1,,
00247,201711987,AFZ-753,35,1,,
00247,201714770,AFZ-753,35,1,,
00247,16420924,AFZ-753,35,1,,
00247,16423798,AFZ-753,35,1,,
00247,201705324,AFZ-753,35,1,,
00247,16411330,AFZ-753,35,1,,
00247,16414643,AFZ-753,35,1,,
00247,16418417,AFZ-753,35,1,,
00247,15414980,AFZ-753,35,1,,
00247,15417267,AFZ-753,35,1,,
00247,16407243,AFZ-753,35,1,,
00227,15409873,AFZ-753,24.17,1,,
00227,15411117,AFZ-753,24.17,1,,
00227,15413060,AFZ-753,24.17,1,,
00227,15405166,AFZ-753,24.17,1,,
00227,15406256,AFZ-753,24.17,1,,
00227,15408524,AFZ-753,24.17,1,,
00227,15401916,AFZ-753,24.17,1,,
00227,15402860,AFZ-753,24.17,1,,
00227,15403761,AFZ-753,24.17,1,,
00227,14415664,AFZ-753,24.17,1,,
00227,14416418,AFZ-753,24.17,1,,
00227,15400637,AFZ-753,24.17,1,,
00205,14411799,AFZ-753,25.88,1,,
00205,14412910,AFZ-753,25.88,1,,
00205,14413913,AFZ-753,25.88,1,,
00205,14407930,AFZ-753,25.88,1,,
00205,14409459,AFZ-753,25.88,1,,
00205,14410906,AFZ-753,25.88,1,,
00205,14404966,AFZ-753,25.88,1,,
00205,14405463,AFZ-753,25.88,1,,
00205,14406978,AFZ-753,25.88,1,,
00245,16411785,ABZ-725,54.17,1,,
00245,16415056,ABZ-725,54.17,1,,
00245,15415026,ABZ-725,54.17,1,,
00245,15417926,ABZ-725,54.17,1,,
00245,16407726,ABZ-725,54.17,1,,
00245,15409932,ABZ-725,54.17,1,,
00245,15411625,ABZ-725,54.17,1,,
00245,15413347,ABZ-725,54.17,1,,
00223,15405388,ABZ-725,10.83,2,,
00223,15406423,ABZ-725,10.83,2,,
00245,15408675,ABZ-725,54.17,1,,
00223,15402140,ABZ-725,10.83,2,,
00223,15403189,ABZ-725,10.83,2,,
00223,15404203,ABZ-725,10.83,2,,
00223,14415759,ABZ-725,10.83,2,,
00223,14416618,ABZ-725,10.83,2,,
00223,15400990,ABZ-725,10.83,2,,
00223,14412053,ABZ-725,10.83,2,,
00223,14413133,ABZ-725,10.83,2,,
00223,14414280,ABZ-725,10.83,2,,
00201,14408524,ABZ-725,10.83,1,,
00201,14409631,ABZ-725,10.83,1,,
00223,14411333,ABZ-725,10.83,2,,
00201,14404967,ABZ-725,10.83,1,,
00201,14405627,ABZ-725,10.83,1,,
00201,14407186,ABZ-725,10.83,1,,
00236,15401974,A1W-743,31.5,1,,
00236,15403309,A1W-743,31.5,1,,
00236,15404347,A1W-743,31.5,1,,
00217,14408702,A1W-743,31.5,1,,
00217,14409484,A1W-743,31.5,1,,
00217,14411474,A1W-743,31.5,1,,
00217,14404971,A1W-743,31.5,1,,
00217,14406137,A1W-743,31.5,1,,
00217,14407226,A1W-743,31.5,1,,
00197,14404972,ABN-715,27,1,,
00197,14405494,ABN-715,27,1,,
00197,14408416,ABN-715,27,1,,
00197,14404973,Y1F-786,27,1,,
00197,14405495,Y1F-786,27,1,,
00197,14407016,Y1F-786,27,1,,
00213,14404936,F4Z-295,41.67,1,,
00213,14404974,F4C-764,30.83,1,,
00221,14416161,B9V-764,31.5,1,,
00221,14416809,B9V-764,31.5,1,,
00221,14412546,B9V-764,31.5,1,,
00221,14413379,B9V-764,31.5,1,,
00221,14414599,B9V-764,31.5,1,,
00221,14408878,B9V-764,31.5,1,,
00221,14409916,B9V-764,31.5,1,,
00221,14411635,B9V-764,31.5,1,,
00195,14404975,B9V-764,34,1,,
00195,14406587,B9V-764,34,1,,
00195,14407694,B9V-764,34,1,,
00236,15404348,W1B-799,31.5,1,,
00217,15401960,W1B-799,54,1,,
00236,15401983,W1B-799,31.5,1,,
00236,15403310,W1B-799,31.5,1,,
00217,14413271,W1B-799,27,1,,
00217,14414473,W1B-799,27,1,,
00217,14415964,W1B-799,27,1,,
00217,14409485,W1B-799,27,1,,
00217,14411475,W1B-799,27,1,,
00217,14412358,W1B-799,27,1,,
00217,14404976,W1B-799,31.5,1,,
00217,14406138,W1B-799,31.5,1,,
00217,14408707,W1B-799,27,1,,
00216,14405337,A4J-779,26,1,,
00216,14406676,A4J-779,26,1,,
00216,14407794,A4J-779,26,1,,
00219,14405387,VG-3278,41.63,1,,
00219,14405391,H1A-737,27,1,,
00219,14405499,A4G-774,31.5,1,,
00197,14406079,A7B-794,27,1,,
00197,14407017,A7B-794,27,1,,
00197,14408415,A7B-794,27,1,,
00201,14409632,F9A-711,10.83,2,,
00223,14411385,F9A-711,10.83,2,,
00223,14412105,F9A-711,10.83,2,,
00201,14406081,F9A-711,10.83,2,,
00201,14407187,F9A-711,10.83,2,,
00201,14408525,F9A-711,10.83,2,,
00217,14406161,F0O-294,31.5,1,,
00217,14407581,F0O-294,27,1,,
00217,14408703,F0O-294,31.5,1,,
00201,14406164,A2K-752,9.17,2,,
00201,14406165,A9D-731,9.17,2,,
00201,14406167,A8H-772,9.17,2,,
00201,14406175,W4W-868,9.17,2,,
00201,14406180,A8O-742,9.17,2,,
00201,14406181,W4V-825,9.17,2,,
00201,14406182,A6Y-781,9.17,2,,
00201,14406183,W3X-723,9.17,2,,
00201,14406184,W1F-761,9.17,2,,
00237,16405270,A6F-721,23.33,1,,
00237,16409470,A6F-721,23.33,1,,
00237,15411942,A6F-721,23.33,1,,
00237,15414019,A6F-721,23.33,1,,
00237,15415994,A6F-721,23.33,1,,
00237,15407322,A6F-721,23.33,1,,
00237,15409069,A6F-721,23.33,1,,
00237,15410481,A6F-721,23.33,1,,
00237,15403324,A6F-721,23.33,1,,
00237,15404369,A6F-721,23.33,1,,
00237,15405851,A6F-721,23.33,1,,
00218,14416750,A6F-721,23.33,1,,
00218,15401186,A6F-721,23.33,1,,
00237,15402485,A6F-721,23.33,1,,
00218,14413279,A6F-721,23.33,1,,
00218,14414479,A6F-721,23.33,1,,
00218,14416165,A6F-721,23.33,1,,
00218,14409864,A6F-721,23.33,1,,
00218,14411482,A6F-721,23.33,1,,
00218,14412209,A6F-721,23.33,1,,
00218,14406206,A6F-721,23.33,1,,
00218,14407591,A6F-721,23.33,1,,
00218,14408716,A6F-721,23.33,1,,
00221,14412562,F0O-918,23.33,1,,
00221,14413394,F0O-918,23.33,1,,
00221,14414613,F0O-918,23.33,1,,
00195,14406208,F0O-918,27,1,,
00195,14407695,F0O-918,27,1,,
00221,14412159,F0O-918,23.33,1,,
00268,201751131,A6E-713,23.33,1,,
00268,201805613,A6E-713,23.33,1,,
00268,201809856,A6E-713,23.33,1,,
00256,201736870,A6E-713,23.33,1,,
00256,201746146,A6E-713,23.33,1,,
00256,201747432,A6E-713,23.33,1,,
00256,201716741,A6E-713,23.33,1,,
00256,201721951,A6E-713,23.33,1,,
00256,201731077,A6E-713,23.33,1,,
00256,16420963,A6E-713,23.33,1,,
00256,201709822,A6E-713,23.33,1,,
00256,201713783,A6E-713,23.33,1,,
00240,16415138,A6E-713,23.33,1,,
00240,16417590,A6E-713,23.33,1,,
00240,16419789,A6E-713,23.33,1,,
00240,15411964,A6E-713,23.33,1,,
00240,15414383,A6E-713,23.33,1,,
00240,15416308,A6E-713,23.33,1,,
00240,15407031,A6E-713,23.33,1,,
00240,15409459,A6E-713,23.33,1,,
00240,15410422,A6E-713,23.33,1,,
00221,15403508,A6E-713,23.33,1,,
00221,15404682,A6E-713,23.33,1,,
00240,15405592,A6E-713,23.33,1,,
00221,14416812,A6E-713,23.33,1,,
00221,15401241,A6E-713,23.33,1,,
00221,15402456,A6E-713,23.33,1,,
00221,14413384,A6E-713,23.33,1,,
00221,14414603,A6E-713,23.33,1,,
00221,14416149,A6E-713,23.33,1,,
00221,14409922,A6E-713,23.33,1,,
00221,14411641,A6E-713,23.33,1,,
00221,14412552,A6E-713,23.33,1,,
00195,14406209,A6E-713,27,1,,
00195,14407696,A6E-713,27,1,,
00221,14408725,A6E-713,23.33,1,,
00266,201811614,AAJ-912,29.17,1,,
00266,201747465,AAJ-912,29.17,1,,
00266,201751644,AAJ-912,29.17,1,,
00266,201806851,AAJ-912,29.17,1,,
00266,201733015,AAJ-912,29.17,1,,
00266,201738114,AAJ-912,29.17,1,,
00266,201746213,AAJ-912,29.17,1,,
00254,201718758,AAJ-912,29.17,1,,
00254,201722615,AAJ-912,29.17,1,,
00254,201726796,AAJ-912,29.17,1,,
00254,201707017,AAJ-912,29.17,1,,
00254,201710168,AAJ-912,29.17,1,,
00254,201714586,AAJ-912,29.17,1,,
00254,16418170,AAJ-912,29.17,1,,
00254,16420720,AAJ-912,29.17,1,,
00254,16423371,AAJ-912,29.17,1,,
00235,16405932,AAJ-912,29.17,1,,
00254,16410030,AAJ-912,29.17,1,,
00254,16413330,AAJ-912,29.17,1,,
00235,15412644,AAJ-912,29.17,1,,
00235,15414845,AAJ-912,29.17,1,,
00235,15417172,AAJ-912,29.17,1,,
00235,15407685,AAJ-912,29.17,1,,
00235,15409658,AAJ-912,29.17,1,,
00235,15410821,AAJ-912,29.17,1,,
00235,15403610,AAJ-912,29.17,1,,
00235,15404869,AAJ-912,29.17,1,,
00235,15406018,AAJ-912,29.17,1,,
00216,14416951,AAJ-912,26,1,,
00235,15401629,AAJ-912,29.17,1,,
00235,15402578,AAJ-912,29.17,1,,
00216,14413782,AAJ-912,26,1,,
00216,14415115,AAJ-912,26,1,,
00216,14416294,AAJ-912,26,1,,
00216,14410587,AAJ-912,26,1,,
00216,14411742,AAJ-912,26,1,,
00216,14412654,AAJ-912,26,1,,
00216,14406223,AAJ-912,26,1,,
00216,14407796,AAJ-912,26,1,,
00216,14409086,AAJ-912,26,1,,
00219,14406780,B0W-720,27,1,,
00238,15403347,B3W-702,31.5,1,,
00238,15404917,B3W-702,31.5,1,,
00238,15405868,B3W-702,31.5,1,,
00219,15400156,B3W-702,31.5,1,,
00219,15401745,B3W-702,31.5,1,,
00238,15402691,B3W-702,31.5,1,,
00219,14413842,B3W-702,31.5,1,,
00219,14415137,B3W-702,31.5,1,,
00219,14416359,B3W-702,31.5,1,,
00219,14410683,B3W-702,31.5,1,,
00219,14411852,B3W-702,31.5,1,,
00219,14412682,B3W-702,31.5,1,,
00219,14406822,B3W-702,31.5,1,,
00219,14407813,B3W-702,31.5,1,,
00219,14408982,B3W-702,31.5,1,,
00206,14407032,UO-3455,26.7,1,,
00206,14407253,UO-3455,26.7,1,,
00206,14408677,UO-3455,26.7,1,,
00208,14410950,F3V-831,26.33,1,,
00208,14411995,F3V-831,26.33,1,,
00208,14412961,F3V-831,26.33,1,,
00208,14407050,F3V-831,26.33,1,,
00208,14408594,F3V-831,26.33,1,,
00208,14409518,F3V-831,26.33,1,,
00249,201713102,A1L-770,23.33,1,,
00249,201716063,A1L-770,23.33,1,,
00249,201720711,A1L-770,23.33,1,,
00249,16421793,A1L-770,23.33,1,,
00249,201709732,A1L-770,23.33,1,,
00249,201712566,A1L-770,23.33,1,,
00249,16414671,A1L-770,23.33,1,,
00249,16415626,A1L-770,23.33,1,,
00249,16419318,A1L-770,23.33,1,,
00249,16405986,A1L-770,23.33,1,,
00249,16407398,A1L-770,23.33,1,,
00249,16411953,A1L-770,23.33,1,,
00215,14413863,A1L-770,28,1,,
00215,14415619,A1L-770,28,1,,
00215,14416539,A1L-770,28,1,,
00215,14410832,A1L-770,28,1,,
00215,14411927,A1L-770,28,1,,
00215,14412864,A1L-770,28,1,,
00215,14407053,A1L-770,28,1,,
00215,14407946,A1L-770,28,1,,
00215,14409199,A1L-770,28,1,,
00254,201718759,ABG-337,29.17,1,,
00254,201722616,ABG-337,29.17,1,,
00254,201726797,ABG-337,29.17,1,,
00254,201707018,ABG-337,29.17,1,,
00254,201710169,ABG-337,29.17,1,,
00254,201714587,ABG-337,29.17,1,,
00254,16418171,ABG-337,29.17,1,,
00254,16420721,ABG-337,29.17,1,,
00254,16423372,ABG-337,29.17,1,,
00235,16405933,ABG-337,29.17,1,,
00254,16410031,ABG-337,29.17,1,,
00254,16413331,ABG-337,29.17,1,,
00235,15412645,ABG-337,29.17,1,,
00235,15414846,ABG-337,29.17,1,,
00235,15417173,ABG-337,29.17,1,,
00235,15407686,ABG-337,29.17,1,,
00235,15409659,ABG-337,29.17,1,,
00235,15410822,ABG-337,29.17,1,,
00235,15403611,ABG-337,29.17,1,,
00235,15404870,ABG-337,29.17,1,,
00235,15406019,ABG-337,29.17,1,,
00216,14416952,ABG-337,26,1,,
00235,15401630,ABG-337,29.17,1,,
00235,15402579,ABG-337,29.17,1,,
00216,14413783,ABG-337,26,1,,
00216,14415116,ABG-337,26,1,,
00216,14416295,ABG-337,26,1,,
00216,14410588,ABG-337,26,1,,
00216,14411743,ABG-337,26,1,,
00216,14412655,ABG-337,26,1,,
00216,14407202,ABG-337,26,1,,
00216,14407797,ABG-337,26,1,,
00216,14409087,ABG-337,26,1,,
00252,16418259,A4R-799,25,1,,
00252,16420866,A4R-799,25,1,,
00252,16405453,A4R-799,25,1,,
00252,16409573,A4R-799,25,1,,
00252,16414159,A4R-799,25,1,,
00233,15412759,A4R-799,25,1,,
00233,15414516,A4R-799,25,1,,
00233,15417829,A4R-799,25,1,,
00233,15408483,A4R-799,25,1,,
00233,15409577,A4R-799,25,1,,
00233,15411077,A4R-799,25,1,,
00233,15403723,A4R-799,25,1,,
00233,15405088,A4R-799,25,1,,
00233,15406141,A4R-799,25,1,,
00233,15400595,A4R-799,25,1,,
00233,15401703,A4R-799,25,1,,
00233,15402792,A4R-799,25,1,,
00217,14414474,A4R-799,27,1,,
00217,14415965,A4R-799,27,1,,
00217,14416734,A4R-799,27,1,,
00217,14411476,A4R-799,27,1,,
00217,14412359,A4R-799,27,1,,
00217,14413272,A4R-799,27,1,,
00217,14407228,A4R-799,27,1,,
00217,14408719,A4R-799,27,1,,
00217,14409486,A4R-799,27,1,,
00266,201733018,ACB-019,29.17,1,,
00254,201718761,ACB-019,29.17,1,,
00254,201722618,ACB-019,29.17,1,,
00254,201726799,ACB-019,29.17,1,,
00254,201707021,ACB-019,29.17,1,,
00254,201710172,ACB-019,29.17,1,,
00254,201714589,ACB-019,29.17,1,,
00254,16418174,ACB-019,29.17,1,,
00254,16420724,ACB-019,29.17,1,,
00254,16423375,ACB-019,29.17,1,,
00235,16405934,ACB-019,29.17,1,,
00254,16410034,ACB-019,29.17,1,,
00254,16413334,ACB-019,29.17,1,,
00235,15412646,ACB-019,29.17,1,,
00235,15414847,ACB-019,29.17,1,,
00235,15417174,ACB-019,29.17,1,,
00235,15407687,ACB-019,29.17,1,,
00235,15409660,ACB-019,29.17,1,,
00235,15410823,ACB-019,29.17,1,,
00235,15403612,ACB-019,29.17,1,,
00235,15404871,ACB-019,29.17,1,,
00235,15406020,ACB-019,29.17,1,,
00216,14416953,ACB-019,26,1,,
00235,15401631,ACB-019,29.17,1,,
00235,15402580,ACB-019,29.17,1,,
00216,14413784,ACB-019,26,1,,
00216,14415117,ACB-019,26,1,,
00216,14416296,ACB-019,26,1,,
00216,14410589,ACB-019,26,1,,
00216,14411744,ACB-019,26,1,,
00216,14412656,ACB-019,26,1,,
00216,14407279,ACB-019,26,1,,
00216,14407798,ACB-019,26,1,,
00216,14409088,ACB-019,26,1,,
00217,14407708,A6T-724,27,1,,
00217,14407709,B1E-702,41.7,1,,
00219,14407815,VI-3755,31.5,1,,
00219,14408983,VI-3755,31.5,1,,
00232,15404790,RII-193,38.92,1,,
00232,15406066,RII-193,38.92,1,,
00232,15407743,RII-193,38.92,1,,
00232,15401732,RII-193,38.92,1,,
00232,15402685,RII-193,38.92,1,,
00232,15404099,RII-193,38.92,1,,
00214,14415166,RII-193,38.9,1,,
00214,14416348,RII-193,38.9,1,,
00232,15400195,RII-193,38.92,1,,
00214,14411837,RII-193,38.9,1,,
00214,14413267,RII-193,38.9,1,,
00214,14413834,RII-193,38.9,1,,
00214,14407845,RII-193,38.9,1,,
00214,14409122,RII-193,38.9,1,,
00214,14410673,RII-193,38.9,1,,
00268,201805622,W2Z-772,23.33,1,,
00268,201809965,W2Z-772,23.33,1,,
00256,201746158,W2Z-772,23.33,1,,
00256,201747444,W2Z-772,23.33,1,,
00268,201751141,W2Z-772,23.33,1,,
00221,15401238,W2Z-772,23.33,1,,
00221,15402453,W2Z-772,23.33,1,,
00256,201739528,W2Z-772,23.33,1,,
00221,14415180,W2Z-772,23.33,1,,
00221,14416145,W2Z-772,23.33,1,,
00221,14416810,W2Z-772,23.33,1,,
00221,14411636,W2Z-772,23.33,1,,
00221,14412547,W2Z-772,23.33,1,,
00221,14413380,W2Z-772,23.33,1,,
00195,14407846,W2Z-772,27,1,,
00221,14408879,W2Z-772,23.33,1,,
00221,14409917,W2Z-772,23.33,1,,
00208,14410951,A6E-762,26.33,1,,
00208,14411996,A6E-762,26.33,1,,
00208,14407847,A6E-762,26.33,1,,
00208,14408595,A6E-762,26.33,1,,
00208,14409519,A6E-762,26.33,1,,
00219,14407871,UQ-3681,31.5,1,,
00219,14408984,UQ-3681,31.5,1,,
00219,14410684,UQ-3681,31.5,1,,
00219,14407877,V1N-741,27,1,,
00262,201808062,F9Y-277,28,1,,
00262,201811823,F9Y-277,28,1,,
00262,201746324,F9Y-277,28,1,,
00262,201748847,F9Y-277,28,1,,
00262,201752141,F9Y-277,28,1,,
00262,201728632,F9Y-277,28,1,,
00262,201734727,F9Y-277,28,1,,
00262,201738957,F9Y-277,28,1,,
00247,201714771,F9Y-277,35,1,,
00262,201719478,F9Y-277,28,1,,
00262,201722717,F9Y-277,28,1,,
00247,201705325,F9Y-277,35,1,,
00247,201707116,F9Y-277,35,1,,
00247,201711988,F9Y-277,35,1,,
00247,16418418,F9Y-277,35,1,,
00247,16420925,F9Y-277,35,1,,
00247,16423799,F9Y-277,35,1,,
00247,16407244,F9Y-277,35,1,,
00247,16411331,F9Y-277,35,1,,
00247,16414644,F9Y-277,35,1,,
00227,15413061,F9Y-277,24.17,1,,
00247,15414981,F9Y-277,35,1,,
00247,15417268,F9Y-277,35,1,,
00227,15408525,F9Y-277,24.17,1,,
00227,15409874,F9Y-277,24.17,1,,
00227,15411118,F9Y-277,24.17,1,,
00227,15403762,F9Y-277,24.17,1,,
00227,15405167,F9Y-277,24.17,1,,
00227,15406257,F9Y-277,24.17,1,,
00227,15400638,F9Y-277,24.17,1,,
00227,15401917,F9Y-277,24.17,1,,
00227,15402861,F9Y-277,24.17,1,,
00205,14413914,F9Y-277,25.88,1,,
00227,14415665,F9Y-277,24.17,1,,
00227,14416419,F9Y-277,24.17,1,,
00205,14411800,F9Y-277,25.88,1,,
00205,14411801,F9Y-277,0,1,,
00205,14412911,F9Y-277,25.88,1,,
00205,14407932,F9Y-277,25.88,1,,
00205,14409460,F9Y-277,25.88,1,,
00205,14410907,F9Y-277,25.88,1,,
00254,16420778,W1E-733,29.17,1,,
00254,16423427,W1E-733,29.17,1,,
00254,16410091,W1E-733,29.17,1,,
00254,16413385,W1E-733,29.17,1,,
00254,16418229,W1E-733,29.17,1,,
00235,15414849,W1E-733,29.17,1,,
00235,15417176,W1E-733,29.17,1,,
00235,16405936,W1E-733,29.17,1,,
00235,15409662,W1E-733,29.17,1,,
00235,15410825,W1E-733,29.17,1,,
00235,15412648,W1E-733,29.17,1,,
00235,15404873,W1E-733,29.17,1,,
00235,15406022,W1E-733,29.17,1,,
00235,15407689,W1E-733,29.17,1,,
00235,15401633,W1E-733,29.17,1,,
00235,15402582,W1E-733,29.17,1,,
00235,15403614,W1E-733,29.17,1,,
00216,14415119,W1E-733,26,1,,
00216,14416298,W1E-733,26,1,,
00216,14416955,W1E-733,26,1,,
00216,14411747,W1E-733,26,1,,
00216,14412658,W1E-733,26,1,,
00216,14413786,W1E-733,26,1,,
00216,14407948,W1E-733,26,1,,
00216,14409091,W1E-733,26,1,,
00216,14410592,W1E-733,26,1,,
00264,201751715,A5D-720,38.92,1,,
00264,201806925,A5D-720,38.92,1,,
00264,201810060,A5D-720,38.92,1,,
